ProteinIndex,OOB_score
A0A3B6C8R7,0.9834765407150559
A0A3P5XTY0,0.9858849744737535
Q9ZPH2,0.9832407088648959
A0A0P0WEV8,0.9848167934183707
A0A8D9LNP6,0.07490929509405803
A0A8D9G8L0,0.9222981801398915
A0A3Q7J842,0.9796155223837804
A0A3P5ZMB5,0.4250482130478676
A0A3B6C223,0.9873998636885143
A0A0P0VIH4,0.6225592045994686
A0A397ZV90,0.9375059399267319
A0A2K1J193,0.9842292601944957
A0A3Q7EKC0,0.9699746796056401
A0A2K3E605,0.9904186441757636
A0A804QD03,0.5760671696809115
Q851X7,0.8548499912531533
A0A8D9DMK1,0.9779090584354408
A0A804NI06,0.9358802845422909
A0A0P0Y6C6,0.16489030614951636
A0A1D5UHF7,0.9066619084602655
A0A3Q7GUW5,0.5848269920008536
A0A0P0XMB7,0.6835928391092839
Q941X1,0.9569568171248579
A0A3Q7FI58,0.9522734003024833
A0A2K3DAI6,0.9887352419084284
A0A2K1J0P0,0.16076697673943374
A0A3P5ZGE5,0.7945914156066075
A0A3B6PLD4,0.9826358346498324
A0A3Q7H3Z4,0.15406097614326728
A0A3B6CDN6,0.9807866761265385
A0A2K3DLX0,0.9640239331553261
A0A2K1J1F1,0.13537279266583635
Q5W6R5,0.9742305935391796
A0A3Q7FTP5,0.9753583087454132
A0A3Q7FBG1,0.9576313796043694
Q5TKC3,0.9605112975377339
A0A2K1JWC9,0.958133548309193
A0A3B5YT88,0.9511562051376035
Q94BZ0,0.9696189222597138
A9U0C7,0.9704026346525264
Q0JL39,0.9442293838528742
A0A8D9I2X3,0.08875722054170801
A0A2K1J2X0,0.9624224946168978
B6TTH2,0.9785699776814653
W5U5A2,0.9337210391522259
A0A2K1JI11,0.5633621814738122
A0A8D9CZC3,0.353462439908045
A0A3B6SGT8,0.9770514573941381
A0A2K1L1K5,0.9292074542964583
A0A2K3CS41,0.9840863378604292
A0A804QFR2,0.9764339888405736
A0A2K1JR74,0.9797788025331415
A0A3P6C016,0.9765793810777075
A0A3Q7HYV2,0.9706767670088142
A0A7I4FMS8,0.9885014914506439
A0A2K1IUI2,0.13570639615928023
B9FKC1,0.7153517328798576
A0A2K3DPU4,0.08215937357262602
A0A804LCH1,0.8547515315405674
A0A3B6PSH1,0.9838584337790539
F4J4P1,0.9708660026383897
A0A2K1KW52,0.40819664934520766
A0A1P8B5R4,0.9329680298146222
A0A804PZY4,0.9847297976892869
A0A2K3DGM2,0.96133937318188
A0A3Q7HJI6,0.6469739142383144
A0A7I4A6K8,0.9809632968776019
A0A2K3D0U2,0.9775358168831814
A0A3B6HMZ8,0.9884490848341136
A0A494G9W0,0.047202972264974705
A0A3B6H258,0.9834844179181084
A0A2K1J2S6,0.9813285177631625
A0A804LNM1,0.9588055767096345
A0A0P0VXB5,0.9849744693199497
Q84PB7,0.9798006785260843
A0A3P6AW28,0.10919407841657765
A0A8D9G9U1,0.9862630971508273
Q8LN68,0.9530527827023806
A0A3P5ZX49,0.9714103710891661
B4FMR7,0.9863316543206798
A0A8D9G531,0.9709505245563983
A0A2K3DPC6,0.9932989904870593
Q6R9G9,0.3877868393304611
A0A3B6EFH0,0.9605167265520052
A0A0P0WWJ7,0.9919796116981393
A0A397XRS7,0.9773124954141964
A0A3P5YF26,0.09772663197507356
K7U0Z3,0.9451879090009259
Q6ETK7,0.9839623157108862
K7TI69,0.9792635852961098
A0A0P0WP39,0.9546460929694263
A0A2K1KJZ2,0.2925100180284966
A0A7I4F671,0.9641358297690193
A0A8D9HX72,0.9842592023278989
B4FRX4,0.9809569082616781
Q9SJJ0,0.978466440826823
A0A3P6B9P2,0.9789206222068025
A0A2K1J1M3,0.9787491153634165
A0A804MCF6,0.9907857478376411
A0A2K1KD57,0.5801440809433092
Q69U50,0.9249938119149581
A0A0P0UXH5,0.0436532338888695
A0A1D6DWZ3,0.9333363239223208
A0A0P0VJ90,0.9650623592727032
A0A2K3D659,0.9851357859809634
A0A1D6FDV1,0.9353470292835637
A0A804MI18,0.953477563243384
A9STU1,0.9151870385177421
A0A397ZG08,0.9845579220881068
A0A8D9DLK4,0.9848725313801693
A0A3P6CXS7,0.9612229222965332
Q9FGS3,0.9717807064110773
A0A2K1L8A1,0.9891581690841068
F4JZT3,0.6919118482981397
B6TGR7,0.5374514350570742
A0A0P0YC70,0.13422394117982012
A0A3P6DD81,0.9375779466727814
Q2QYB7,0.9815267235634612
A0A3Q7F9M5,0.9054537372804929
A0A3B6JP71,0.9900734855411477
Q0E357,0.9493908998931958
A0A1D6L619,0.9789593137479171
A0A3B6Q9X4,0.9764444742629855
A0A3Q7FA50,0.08674803798357286
A0A2K3DP38,0.9817680076870205
A0A3Q7FZ66,0.35097567833937293
A0A2K1KLD9,0.50359585445204
A0A3Q7ICC7,0.9446452531560138
A0A3Q7JCW4,0.108037626828628
A0A2K1IQJ1,0.058972247332941194
A0A2K1JM03,0.059439466313852024
A0A3Q7EPN9,0.970219942201341
Q9LYR0,0.9669096860008899
A0A2K3CYK0,0.9932553665841308
A0A3B6RJP0,0.946342915875497
A0A804LRF3,0.17753901492315258
A0A3Q7JDA4,0.9869555386515654
Q5XET8,0.984255444596283
A0A1P8AQA9,0.2286965957102886
A0A2K1IIF3,0.9842307820106577
A0A2K1II41,0.9918653108608086
A0A3Q7GPU8,0.9730458461808587
Q94D50,0.9852497137820012
A0A2X0S6V9,0.9886330131428497
Q0JBY9,0.9742806861729794
A0A2K1IFV0,0.970595905114432
A8MQR9,0.25126196535687106
A0A8D9GEF0,0.9685750415487374
Q58CM8,0.953096308983827
A0A3Q7ENP5,0.07688190334534689
A0A3B6LXB1,0.9752193786033285
A0A3Q7FA95,0.9697078019967759
Q0WWQ1,0.9848426642052215
A0A0P0W0M8,0.9623811644857602
A0A3P6BA71,0.10522653678239925
A0A1D6ET24,0.9479796402887969
A9RNQ2,0.976426341755805
Q5Z5H5,0.8855648059667076
A0A3B6SEC4,0.9721757551924961
A0A3P5Y105,0.28770015474562516
Q10EM0,0.790236887124037
A0A0P0WY49,0.9742214746075655
Q9LS54,0.9879708696419747
Q6K8E9,0.987549690789173
A0A0P0Y1V3,0.039535380501071575
A0A1D6K5L5,0.9716113429811322
A0A804NJL8,0.9652317377438874
Q6H6Z3,0.11492516325747153
A0A804R9U3,0.9879603936239885
K7W687,0.986828833255565
A0A8D9I8V1,0.9821255459356669
A0A8D9MGK7,0.9836967120215281
A0A2K1KV45,0.9673078840397402
A0A0P0XDZ0,0.5414623804451655
A0A3Q7EM54,0.9718704614519218
A0A0P0WWQ1,0.9788302922684149
A0A2K1IUK2,0.9646129679022617
A0A1D6DCX4,0.9755687705290222
A0A2K3D9L4,0.9611556955914956
B4F7V8,0.9576972395118257
A0A2K3DBX0,0.9671687940934703
A0A3B6AWW9,0.966630516603483
Q6DST9,0.9807917419124265
A0A7I4ACV3,0.9740640135559889
A0A3B6QFE4,0.9757651964634154
A0A2K1JU02,0.9788876882838048
A0A804NWD9,0.9833511231092577
K7U4K0,0.975720358807388
A8IG88,0.1324054390775944
B4FRI1,0.9579309737974698
A0A2K1JK72,0.09342560245007303
A0A2K3DRB4,0.9794711665615778
Q8LG98,0.9724207432733775
A0A804NGC4,0.9774610398465999
A0A2K1IF79,0.9652106443327136
Q8VYC9,0.9559572820837264
A0A1D6HCB7,0.9878004374659375
A0A3B6LU12,0.9003236111149875
A0A397YYB3,0.9770805588489704
Q6ESH3,0.24376306756689595
A0A341NVI3,0.06947707911572717
Q08891,0.9762171354285833
A0A3B6BZV9,0.9752515087207491
B6D1Q5,0.9712757548238558
A0A2K1IAN4,0.9109725592634111
A0A0P0WEG9,0.47425109331410276
A0A804PGE0,0.13436353339119786
A0A3P5ZCH9,0.9932983623599047
A0A2K1KNH1,0.9914358633394341
A0A2K3D5S7,0.9539853008435089
A0A2K1JBN8,0.08190262383958932
A0A3P6CCT8,0.9738886479453573
A0A804Q9U1,0.7543990144963434
F4JQU9,0.27233912755563816
A0A3B6FUY7,0.9126323486101426
A0A0P0X0B1,0.993336512173812
B6SR34,0.5074985030222396
A0A8D9MG13,0.8432750654778963
A0A3B6KGR0,0.9830210286238306
Q9M9N9,0.9314970789241401
Q2R3Q7,0.9734652645506467
A0A3Q7GBP6,0.9739862408699361
A0A3Q7IQE1,0.9819577582757409
F4JY74,0.7991758484809187
A0A7I4C6I9,0.9548398955079764
A9SPX8,0.9656595213449679
O81037,0.9735068233987764
A0A2K1ICC8,0.9535691951027765
A0A3B6QLX3,0.9864936502691856
A0A3B6FNY2,0.926119732310938
A0A0P0WLV7,0.9352255628414353
A0A3Q7GHU0,0.9841606808391766
A9SFZ7,0.9789671308231221
A0A3Q7FNV2,0.9427908071340106
A0A2K3DSA3,0.9833598934766735
A0A7I4CT47,0.9878465507165304
A0A2K1JCL0,0.9791562748196019
A0A2K3DGX3,0.9736282675004511
A0A7I4C017,0.955850133097281
A0A0P0XUC6,0.4148246590459863
C0PHI8,0.9748531514728767
A0A2K3CQX9,0.9782120444422688
Q7XGY1,0.9424080373019054
A0A0P0Y6T6,0.9827569831755605
A0A2K3CTF9,0.9897579434680314
A0A1P8BGD3,0.9844628697059887
A0A8D9DQI4,0.9896302952428827
A0A3Q7G7W4,0.9715374524429778
A0A0P0XWR1,0.9651939474001396
A0A3B6RFE3,0.9707047995581845
A0A3B6A0S4,0.09359650486098507
A0A3Q7IV97,0.10160017862307591
Q7XBW5,0.9862849334353632
W5CV88,0.9244375387158925
A0A3Q7I1P0,0.41749472875602606
A0A3B6ATQ2,0.8948797896792714
A0A8D9M754,0.984285527060087
A0A2K1KPP9,0.983495208837781
A8JFD7,0.8647146441468351
A0A3Q7IZX5,0.983681536830614
A0A8D9HQ74,0.1384070098227422
Q6H422,0.8746293154728497
Q5KQJ3,0.9329536730291437
A0A8D9HB38,0.9440241713041638
Q6R9A4,0.983007004668635
A0A804P2K8,0.9638830102431928
A0A2K1IP83,0.20834416243993273
A0A8D9HZR4,0.13907997090735358
A0A0P0XTT8,0.6345369872589315
A0A1D6K625,0.9767395799405183
A0A2K1J6L3,0.08074313353061112
A0A397ZX12,0.9911508203043254
Q9S724,0.9765117034981309
A0A3B6PHV1,0.9745345136640313
A0A2K3E0P1,0.9857024454950643
A0A7I4BBV5,0.9696147048364119
A0A0P0WN09,0.09342943311486125
A0A2K1K201,0.96226737592653
A0A804LVM8,0.5508730043162396
A0A2K3E1V8,0.9416653885614343
A8IM74,0.7428847120086928
A0A397YC62,0.9850645631476768
Q0DFE6,0.9915054457102813
A0A2K1JRM0,0.9933459177317642
A0A8D9HWQ9,0.9861582296183049
B9FM30,0.9647960664881207
Q7XGT6,0.9617206358308128
A0A804UF96,0.9812569531806788
A0A2K1KFN0,0.9099815721374221
A0A2K3DW77,0.9724746619962512
A0A3Q7GKA5,0.15878442115009023
A0A3B6TKI0,0.9383809785622436
C7J7U5,0.6607107212026836
A0A8D9D396,0.06924110455151405
A0A3Q7J845,0.968399077324291
A0A2K3E0J1,0.9818684328245249
A0A2K1L009,0.31986514408010486
Q9ZT78,0.9730120504190326
A0A3Q7FRK2,0.992179956940514
B6SI39,0.9741641906011255
A0A2K3E043,0.9795278981688248
A0A3Q7HZL1,0.967822203733552
A0A804QBR9,0.9545864594247859
A0A3Q7F7G5,0.9844169236386096
A0A804RMH0,0.9839580165355833
A0A3B6FXT7,0.9890811808563058
A0A3Q7G8F4,0.9520986764244556
A0A3B6TK44,0.9293594656400767
Q9SGE3,0.9881829890786042
A0A3B6DLD8,0.8875122063864265
A0A2K1J927,0.9865075600776949
A0A2K1ISS6,0.9839044598406279
A0A804N456,0.9671190546546048
Q45RT2,0.974054350794662
A0A7I4DW90,0.9857291837612954
A0A2K3D0N2,0.9915599867546131
A0A804QSI6,0.9690886897124319
B7E6Z9,0.9700218742530675
A0A0P0VUU2,0.04435602217771005
A0A3B6NR30,0.43160556503390135
A0A0P0VD90,0.2601024997657344
A0A0P0VDH1,0.2585999325172943
Q42533,0.9511107636693299
A0A397XRA9,0.1125536420418727
A0A3Q7G5C6,0.9784308317052125
A0A2K1JGG1,0.04876916693974327
A0A3P5ZS54,0.9774407377013558
A0A2K3DDD0,0.98346580877979
A0A3B5Y6Q0,0.951319875579092
A0A1P8ATY3,0.9841568663131786
A0A2K3DRK7,0.973049325037062
A0A8D9G2X7,0.09776143444033976
A0A3B6NII8,0.21829321408047656
A0A804PW43,0.07738387131988768
A0A3P5YZZ5,0.985051372212075
A0A2K1JQA5,0.08934754846237689
A0A3P5ZDM7,0.9598916088365914
Q9SDA2,0.9892053169001519
Q84MA1,0.9849994261390796
A0A2K1K6H9,0.9593985948200889
A0A1D6M2J7,0.9704306409019426
A0A804M088,0.9768346121109982
A0A3Q7GTB0,0.9746517113523754
B3H7G8,0.13987500597258387
A0A3P5Z0C1,0.8893657638853907
A0A2K3E2Q6,0.9743885194970732
A0A8D9HSS8,0.955350205776166
A0A0P0VS32,0.9779815018042552
A0A0N7KJT6,0.9632540871574433
A0A3B6GTD0,0.9686652112462155
Q6R9K9,0.24380745828382502
Q94JY4,0.1301861746378707
A0A804MJS6,0.3750187234956842
A0A0P0X2I9,0.8959729996279607
A0A0P0WZR4,0.17151017522308315
Q8LPZ1,0.9652353475114482
A0A3Q7F8G2,0.9839987444329594
A0A3B6IKF4,0.9608614664804513
A8JFP8,0.9831296474810576
Q5Z7I0,0.9755882087380943
A0A3B6NSR2,0.9803604564044549
O65418,0.9669820006619373
A0A3B6IYC5,0.9641754141170327
A0A7I4CTZ9,0.9922099363997563
A0A2K3DJN4,0.9847479759748823
A0A3Q7EHT4,0.9434111451430626
A0A3B6ECZ1,0.97253151793503
A0A804P4B7,0.9670414779924773
A0A398A1I2,0.98472899978653
Q94ED9,0.97456807422132
A0A3B6KCP3,0.9686373605084434
A0A3Q7HHC9,0.9800578270387443
Q3E7J7,0.9599153942988256
A0A1D6M671,0.9770817500995436
A0A3Q7EWW5,0.07308119377924857
Q2R031,0.991508358323448
A0A2K3CRS7,0.9618551018687093
A0A2K1L0R4,0.9917886095949454
A0A2K3DLF3,0.9697040153178831
A0A804MQS5,0.9191397378179412
A0A2K3CPW7,0.9878873125248653
A0A3B6EN53,0.9817144674078926
M4FES1,0.5456429684676207
A0A2K1IPB1,0.982813851958148
A0A3B6HY31,0.9792178112860086
A0A3B5XU04,0.5680215965347544
B4FT66,0.988877549214647
A0A3P5YH08,0.9774465302046714
B4FRF5,0.9598668080378095
A0A2K1JIX3,0.9524045889799716
Q7EYF0,0.9801510200432013
A0A0P0V0Z7,0.35160059993127013
A0A2K3DZL0,0.9658955889856573
Q8S9I4,0.9742683648016676
W5E677,0.8249176396719311
A0A3B6JBP8,0.9823239024672104
A0A3Q7G9A7,0.9607048347184708
A0A8D9I1J1,0.9814729044006728
A0A1D6NDE8,0.9909885562794224
A0A3B6MQS0,0.9752885566485335
A0A3Q7IZI6,0.9697023031873485
A0A3Q7IB35,0.9868719239099519
Q9SAK9,0.4151634902599924
A0A2K1J4X6,0.8974235148437933
A0A3B6RIZ7,0.8948967421548528
A0A2K3CW13,0.9683101659719217
A2ZVG7,0.9693126826907948
A0A1D6F1T8,0.9901545773748542
A0A3B6KJH1,0.9627331708664247
A0A3B6NNW9,0.944347028715191
A0A2K1IM77,0.9786866788716442
Q945X2,0.974514909267918
A0A3Q7I2G2,0.9616680021827954
A0A0P0WY28,0.9523814982988834
Q0JFK4,0.9585216653852094
A0A397ZAP1,0.9619024692872089
A0A804RG23,0.9685565897888856
A0A804M5J1,0.5002118454301177
A0A398AW64,0.952711225030149
A0A3B6RF12,0.9407287631405663
A0A0P0VY73,0.9793727460475142
Q6Z8I6,0.9814520337833629
B7F924,0.975524858169764
A0A2K3DTV5,0.9782716263480133
A9TMK8,0.9870986183784296
A0A3P5YXG2,0.9747781995693819
A0A1D6M2U7,0.9375162863812676
Q8RY81,0.9634734409618875
A0A804NIT9,0.9667313849976357
A0A3B6EIZ0,0.9621040185377256
Q9SUV1,0.9884255414115508
A0A1D6GNM0,0.9868724277334613
A0A2K3DH66,0.9822574793195422
O80528,0.977278057044627
A0A0P0VQG8,0.15797353010347515
A0A3B6LP45,0.9560051390528704
A0A077RYD5,0.9756473935945206
A0A0P0VI79,0.28886493782582556
A0A0P0XT62,0.5919068775151848
A0A0N7KKK0,0.9473660536510748
A0A3Q7G9H1,0.07443591238934459
A0A2K3CQ98,0.9554355119916229
A0A2K3DGH7,0.9902386407227096
A0A3Q7H6B7,0.9675208847949004
A0A804QTN3,0.9791349902119364
A0A3B6QGT5,0.9831022041027954
A0A3Q7HQS3,0.13138122735383836
A0A7I3ZK72,0.2647382723111235
A0A1D6FM98,0.9923759934162638
A0A3Q7GDK0,0.9847518124526566
Q8GUN0,0.16628372284416063
A0A2K1IRZ1,0.9598282617255223
Q5Z802,0.9659254538111786
A0A3B6REJ1,0.9903076863168766
Q0J0Q5,0.9705184318364715
A0A804R9Q2,0.5939765344328993
A0A2K1KFH3,0.9746844105738784
B2LXS7,0.9850413214144799
A0A3Q7ISY1,0.5044679314430711
F4K5K4,0.9799344619803287
A0A8D9CZU4,0.9683980323078956
A0A2K3CUQ4,0.9930764502575061
A0A2K3DBH4,0.9932916037537163
A0A1D6LS52,0.9805836300894204
A0A3B6MIX7,0.9665073523400244
A0A2K1JCW5,0.7667945114518588
A0A8D9HAW7,0.17057362947900173
A0A8D9CNK9,0.9831498384340693
Q6YZ03,0.957279906537718
A0A2K1KBV3,0.30620843466715886
A0A2K1KG71,0.8413361680414895
Q2QMF0,0.9735575752506045
Q93WC9,0.9659661135728538
A0A3Q7FPF4,0.968309859670485
A0A0P0WCX1,0.9826353672897784
A0A3B6JE70,0.9882338037714029
Q942G4,0.9788885145107764
Q6DSU0,0.9201720497012983
A0A2K1KQU3,0.9642885777018635
A0A0P0VU92,0.9687396057245994
A0A3Q7EDM0,0.962021884189889
A0A0N7KMC4,0.22406690055735243
A0A2K1IBF8,0.5900782285691681
Q6ZI51,0.9915732000790106
A0A3B6KUI8,0.9600255752977414
A0A3B6RGK4,0.970547843555911
A0A2K1JYU1,0.9642005513461056
Q6H6P9,0.9882077791846359
A0A804PB22,0.9567455764047245
A0A3B6RKT5,0.9884805937809391
A0A3B6AVG3,0.9570755811359711
Q6K732,0.17141876307815584
A0A8D9G7M2,0.8562788939931191
A0A3P6D8T4,0.30727319814826826
B4FD53,0.9656616961867547
A0A804NAT1,0.954424195477202
A0A3Q7GYL4,0.987801547982473
A0A3P6D1P8,0.9850266620212302
A0A1P8B5A6,0.9841677623687646
A0A7I4ABF5,0.9835887619845365
A0A1P8AXY9,0.9932212619379831
A0A0P0VAH1,0.95608790080047
A0A3B6GSR8,0.965818563637435
Q69J07,0.9553362951401331
B9FYB0,0.06624909264463137
A0A2K1K3D2,0.14641007527952649
A0A3B6EM74,0.9864548655840999
A0A3B6H2W7,0.9693821500916439
A0A0P0X801,0.18876253743935395
K4CJK3,0.9642250354792251
A0A2K1KGK0,0.9800862231015799
A0A804UL05,0.9827401948923709
A8IE17,0.8462422770210278
A0A3P6CUJ3,0.43663049545674726
Q9ZUU7,0.9533757396003157
A8J620,0.07741716942364683
B6TN28,0.9673371255704535
A0A3Q7F0X2,0.9845370568577445
A0A804QS18,0.9488814705584813
A0A3B6PTF2,0.9551679401742186
A0A2K1JC36,0.98747767349777
A0A804PIJ0,0.7104897590061925
B6TGG4,0.9599250473133297
A0A3P5YAU8,0.0556716765836777
A0A2K1J1J7,0.8831661336389035
A0A804MSD6,0.976810569449268
Q53WP8,0.9745651124715177
A0A3B5ZUX5,0.8138735510856848
A0A2K1IK90,0.9821656047978509
A0A2K3CPN9,0.9932051178603569
Q9SY40,0.9715773064979836
A8J6H1,0.9830405682597165
Q9LZ47,0.3436199488291491
A0A3B5Y7C4,0.9607960840120672
A0A8D9LQV6,0.5712479613207725
Q6ATG6,0.9637765524605041
A0A3Q7EQL6,0.9606899017260657
Q8GXX5,0.9828929923058237
Q0DBJ1,0.12416667967646251
A0A3B6KB30,0.9868219297103842
A0A0P0XG80,0.8895502305682457
A0A3Q7IJI1,0.17221130878226254
Q39249,0.9781930299738791
K4C0H8,0.8881161139956154
A0A3P5Z7D3,0.904197362758327
A0A804MRK0,0.9791331511375536
A0A3P5YKE0,0.9413394595319824
A0A397YF28,0.973570197214812
A0A3Q7JDS9,0.9768070438312704
B4G146,0.9715548980710617
A0A1D6K0R4,0.991540372643671
A0A8D9I0T7,0.9751519245927388
A0A3B6EMM4,0.9678528901890799
A0A2K3DTA2,0.9446661550553963
A0A7I4BQD0,0.9816387782750828
Q10QS7,0.9650798255028424
A0A2K3DQQ4,0.9740198142793911
Q10MG7,0.9809391615873713
A0A398AFL8,0.9840611934197326
A0A2K1J8S2,0.9841684161634965
A0A3B6RFI3,0.07581715319342325
C7IZ18,0.21724832638058345
F4JKI8,0.8500540657670007
A0A3L6EXR9,0.676338419338716
A0A3P5ZRG4,0.9648923410582518
A0A1D6GVU0,0.9671792516463259
A0A8D9G0L6,0.09887242113746017
A0A2K3DBL3,0.9368124014800047
A0A2K3DDM9,0.9858281119195864
A0A3Q7ERJ3,0.924575968385179
A0A804PPA2,0.9561082466040525
A0A2K3E6U5,0.9858206537484083
A0A3P6BCS4,0.9701592715429218
A0A3Q7FMP2,0.9712325331536827
A0A2K1K6B0,0.987804876196228
A0A3P6DGP2,0.9821026976522585
Q6AUK1,0.961424066803729
A0A2K1J4X5,0.07195361432254253
A0A3P6ADH7,0.9829656067039633
A0A2K3E5Z8,0.9889824478251595
A0A2K1JZJ5,0.06535185266353719
A0A804M1A6,0.8013295817249072
A0A3Q7HDM2,0.9808365271216981
B6U243,0.9588408442256435
A0A2K1JX65,0.9813670973586394
A0A8D9LQS2,0.9816478356225093
A0A3B6SI71,0.9765931781638032
A0A3Q7GPR4,0.9813015899703855
A0A3P5Z582,0.965401731260749
A0A8D9CUS8,0.5324842106845796
A0A2K1IG26,0.48518013327035786
A0A0P0V9K1,0.2046217130300388
A0A804UG61,0.9689253095627837
A0A3B6KG57,0.6169331085368256
A0A3B5YYG2,0.9781488815014309
Q8H056,0.879102936817625
A0A0P0WXX5,0.7501857636076099
A0A1D6HP71,0.9832617825101774
A0A2K1IP73,0.9881217114809402
A8IEP7,0.975693776952311
A0A3Q7IFS5,0.6567038355069649
B9DFV2,0.9933842375923027
A0A8D9CTZ0,0.9871091655930658
A0A3B5XZ93,0.9582344637203772
A8J940,0.984040545388453
A0A2K1KQ48,0.09786334011533838
A0A8D9HQJ6,0.9846774901528708
A0A8D9G2E5,0.9789930381426544
A0A2K1KAJ0,0.9907972617929975
A0A3B6KLA4,0.23448125120530883
A0A3P5YFJ4,0.8793949449327902
A0A3Q7G0S5,0.9852989423517988
A0A3P6A640,0.9250238157638134
A0A0P0Y8M0,0.16037564432674478
A0A1P8BAD1,0.9633917882733463
A0A1D5UKZ4,0.9898014126153717
A0A3P6BAK3,0.9667751361177693
A0A2K1IQH0,0.9336224602892926
A0A2K3DVB9,0.9929247947527935
A0A2K1J110,0.17854602115559157
A0A804MP32,0.9498302364054324
A0A804R5W1,0.9921317910065102
A0A2K1K721,0.3780638673515314
A0A2K1IVR1,0.9766614567228064
A0A3B6K9Y1,0.630568590760628
A0A3P6C2A6,0.967497908246772
A0A2K1KGL6,0.9159871054531027
A0A3B6B6V3,0.6376995514937925
Q8GYY7,0.9785703045517962
A0A2K1IUS6,0.977236743807901
A0A8D9LMG2,0.9642468736524384
Q9C9A2,0.9688683061379745
Q2R6G1,0.9516432653261627
A0A3P5ZL80,0.9708369837417088
A0A2K3DEZ5,0.9520548750580118
K4B8V2,0.9699744868440028
A0A0P0Y3E0,0.879127826890689
C0P7X7,0.9584278752007692
A0A3Q7HCA3,0.9768908291474176
A0A0P0VYS8,0.9471723415313202
B4F8Y5,0.988190429931892
A0A2K3DWS0,0.9812832232832169
A0A3P6ADN9,0.9583715772897053
A0A2K3CRE7,0.9882491242986781
A0A3B6RCA2,0.9828999736189793
A0A2K3DS43,0.9785801203435892
A0A3B6EHB4,0.9847740337589062
A0A1D6N294,0.2665796130499805
K7TIW4,0.9860003513800347
Q9LFR3,0.9088972387677485
A0A0P0XWX8,0.30161881128446394
A0A0P0VCJ3,0.9818049614547448
A8HSB0,0.8463936702345122
A0A398AUR3,0.9921841237990513
F4JB65,0.9850960544313678
A3BYI1,0.49948944101837034
A0A3Q7IYI7,0.9807597661312438
A0A3Q7EK19,0.9728353702679557
A9SVH7,0.9825377519419802
A0A2K3DN18,0.9829612980097392
A0A804R8C2,0.3110072460572624
A0A2K3CWI5,0.9896808753183951
A0A1P8B2P6,0.9373085341706697
A0A3B6PIY2,0.970561159770112
O80734,0.9765291616687278
Q5N847,0.9824244728312347
A0A3B6GRQ0,0.9693700338936668
K4CAI7,0.9786692890362196
B6T3B4,0.9750789137367284
A0A2K1KE09,0.965919478215033
A0A3P5Y7A2,0.1321587601946569
A9S5L5,0.9556768228473099
A0A2K3CTB3,0.9932248288041896
B3H5J4,0.5402476499068987
A0A2K1IQN0,0.17752250545366657
A0A2K3DSQ6,0.9896986063645877
A0A0P0XL61,0.7161932261589082
A0A7I4D3E0,0.9638267869046375
A0A0P0X7G5,0.9618435749759285
A0A2K3DVQ6,0.9597316696505289
K4BZ22,0.20800326636384306
A0A0P0WCD5,0.9805513994324176
A0A0P0V1S4,0.9640411980025704
K4BRR8,0.1447492734146961
A0A3B6HPR2,0.9616386664121832
A0A1D6NCH2,0.9389833327965715
K7WDG3,0.9493428875110895
A0A3B6KB35,0.2545102197930867
A0A3P5ZQ53,0.9770724283711465
A0A3Q7H7V1,0.9786104057614177
A0A0P0XCZ8,0.3088159190858137
A0A3Q7EBQ8,0.9562836981781709
O49715,0.8632448937562492
Q9LQA9,0.9775075547855318
A0A2K1IBP4,0.9847417537455835
B3GS43,0.9841181814902659
A0A3Q7HA10,0.06644211449931353
B6UAV8,0.9804885975067343
A0A3B6FVA2,0.7597565543320751
A0A3Q7HU02,0.946303196758315
A0A2K1IR84,0.30500316601382327
Q9LJ92,0.5446694586622772
A0A0P0X105,0.9631221068081993
A0A804MNA3,0.99039806415005
A0A3Q7IVJ9,0.9816055930463403
A0A804M531,0.957425400296434
A0A3Q7GZF8,0.9822785240897433
A0A3Q7GQJ7,0.9249396977857994
A0A3B6NSN6,0.9820485284404884
A0A0P0V444,0.97619344535574
Q69L73,0.9729870414293238
A0A3B6RJX1,0.9728677855375674
V5YNY6,0.9509290384086457
A0A7I4CYX3,0.9844522985293865
A0A2K1JGR5,0.9820886179697456
A0A3P5ZJS8,0.974824996894033
A0A8D9M471,0.9878609131618274
A0A3P5YSN6,0.8299682080837931
A0A3Q7HAI5,0.7209227723318952
A0A3B6EII3,0.9563681475940986
A0A397Z1P3,0.19130844430832836
A8HVE0,0.9815148157947468
A8IGU7,0.9751165739414842
A0A2K3D3N8,0.9792214786497925
A0A0P0X0R7,0.26060656935230403
A0A3P5YRJ8,0.9918091527856423
A0A1D6QNS0,0.9811006758107498
Q0J904,0.9809779755147724
A0A8D9DCN8,0.1430540985032771
A0A2K3CPF0,0.9760172332417021
A0A3Q7IKE4,0.960606669695469
A0A2K3E459,0.5777980521853234
A0A3Q7E7F3,0.9814647752878263
A0A0P0XYP9,0.05653750280954152
C0HFD6,0.9577401006323553
A0A0P0VYB2,0.9447973170910613
A0A3Q7GZS7,0.9707799035600239
A0A3B6RSG7,0.06319688615080017
A0A0P0XUH5,0.3200521641344033
A0A2K1IIV3,0.05480238977611728
A0A3B6HYJ3,0.474409678716276
A0A804N1L0,0.402354851294603
A0A0P0Y3K9,0.9574820120958063
A0A3B6AUS4,0.6129554871803063
A0A3Q7I1V4,0.9760664449190339
A0A804MG63,0.9646532321528465
