"UniproEntry","Hydropathy","FCR","IDR","LCR","Pscore","PLAAC","catGRANULE","PhosFreq","Score"
"A0A3B6ELL9",0.477873563,0.189655172,0,0.0625,0.47,-0.152,0.288239,0.099137931,1
"A0A3B6EN15",0.471740527,0.179190751,0.10982659,0.36416185,7.1,0.182,4.14831,0.098265896,1
"A0A3B6EN84",0.467976057,0.101010101,0,0.134680135,5.85,0.33,0.689373,0.124579125,1
"A0A3B6ENI2",0.461799816,0.20661157,0,0.085399449,3.89,0.054,0.893452,0.085399449,1
"A0A3B6ENI7",0.431493277,0.337579618,0.210191083,0.248407643,-0.76,-0.5,0.342571,0.082802548,1
"A0A3B6ENL1",0.398486225,0.209809264,0.678474114,0.403269755,4.26,0.154,0.561058,0.147138965,1
"A0A3B6EP16",0.461453242,0.137829912,0,0.551319648,5.39,0.416,1.97795,0.06744868,1
"A0A3B6ER11",0.53895039,0.169741697,0,0.195571956,0.25,-0.122,0.971062,0.084870849,1
"A0A3B6ES29",0.447181287,0.195789474,0.010526316,0.141052632,5.78,0.375,1.40572,0.069473684,1
"A0A3B6ES56",0.463744856,0.244444444,0.031481481,0.048148148,1.62,-0.184,0.760775,0.07962963,1
"A0A3B6FFE4",0.413888889,0.212264151,0.297169811,0.240566038,3.25,0.331,1.34653,0.117924528,1
"A0A3B6FJI0",0.456935367,0.294117647,0.248366013,0.274509804,-0.69,-0.158,0.542403,0.08496732,1
"A0A3B6FKL0",0.497814712,0.180055402,0,0.08033241,0.62,-0.239,0.303137,0.091412742,1
"A0A3B6FKP0",0.395530375,0.254957507,0.223796034,0.280453258,7.68,-0.003,2.17557,0.082152975,1
"A0A3B6FKV1",0.452809165,0.231638418,0.042372881,0.063559322,3.91,-0.07,1.09462,0.097457627,1
"A0A3B6FL79",0.482288434,0.234636872,0.076350093,0.052141527,-0.49,-0.342,0.343273,0.081936685,1
"A0A3B6FLF1",0.387659476,0.177453027,0.791231733,0.630480167,12.41,0.351,6.98839,0.096033403,1
"A0A3B6FPD3",0.47376201,0.239467849,0,0.101995565,-0.14,-0.292,-0.132285,0.079822616,1
"A0A3B6FSG2",0.400354502,0.206016408,0.46308113,0.24247949,6.6,0.43,1.65913,0.173199635,1
"A0A3B6FSW6",0.397071256,0.20923913,0.70923913,0.39673913,4.28,0.163,0.644842,0.14673913,1
"A0A3B6FTL8",0.483641975,0.166666667,0,0.373015873,1.83,-0.048,2.70906,0.103174603,1
"A0A3B6FWK3",0.457332129,0.130081301,0,0.574525745,5.31,0.416,1.95692,0.081300813,1
"A0A3B6FXC2",0.443067847,0.199115044,0.039823009,0.14159292,5.7,0.402,1.34843,0.061946903,1
"A0A3B6FXW3",0.454270759,0.17987152,0.130620985,0.205567452,6.45,0.309,0.715836,0.08993576,1
"A0A3B6FZC5",0.45942029,0.295652174,0.417391304,0.130434783,NA,-0.485,-0.391822,0.060869565,1
"A0A3B6GM54",0.409331991,0.181268882,0.288519637,0.28021148,12.4,0.656,2.35685,0.092900302,1
"A0A3B6GMP7",0.494691358,0.184444444,0.137777778,0.226666667,0.1,-0.2,0.792972,0.075555556,1
"A0A3B6GMS8",0.393265053,0.259776536,0.226256983,0.226256983,6.68,-0.009,1.9237,0.086592179,1
"A0A3B6GNP7",NA,0.161144578,0.25,0.323795181,NA,0.33,2.08035,0.115963855,1
"A0A3B6GPR1",0.509771987,0.166123779,0,0.107491857,0.5,-0.271,0.276086,0.091205212,1
"A0A3B6GPV0",0.433238569,0.149253731,0.196162047,0.121535181,4.13,0.219,1.49131,0.115138593,1
"A0A3B6GQR6",0.454688731,0.235460993,0.042553191,0.063829787,3.44,-0.058,1.07558,0.10212766,1
"A0A3B6GR10",0.504419192,0.214015152,0,0.077651515,1.98,-0.223,0.932559,0.056818182,1
"A0A3B6GS29",0.387122269,0.177824268,0.661087866,0.631799163,12.22,0.353,6.74941,0.10251046,1
"A0A3B6GSL2",0.464516129,0.283870968,0.238709677,0.303225806,-0.54,-0.16,0.662599,0.083870968,1
"A0A3B6GSN8",0.44280897,0.312594841,0.054628225,0.261001517,5.35,0.147,0.493478,0.075872534,1
"A0A3B6GUE0",0.445681656,0.141327623,0.027837259,0.175588865,1.67,0.193,1.03085,0.113490364,1
"A0A3B6GWB2",0.386927026,0.161716172,0.336633663,0.301980198,5.04,0.485,0.773795,0.107260726,1
"A0A3B6GXG2",0.485718224,0.225806452,0,0,0.87,-0.291,0.0417371,0.091811414,1
"A0A3B6GYS7",0.54008954,0.168498168,0,0.19047619,0.31,-0.116,0.940678,0.080586081,1
"A0A3B6GYV0",0.507826888,0.092541436,0.064917127,0.585635359,4.49,0.039,-0.123839,0.201657459,1
"A0A3B6GZ20",0.458705314,0.224347826,0.012173913,0.220869565,6.43,0.283,1.78471,0.093913043,1
"A0A3B6H093",0.432199546,0.241496599,0.088435374,0.095238095,0.21,-0.209,0.309083,0.108843537,1
"A0A3B6H0E5",0.434789272,0.156321839,0.11954023,0.094252874,3.34,0.2,0.354839,0.126436782,1
"A0A3B6H119",NA,0.163504968,0.04968383,0.122854562,NA,0.381,1.22536,0.144534779,1
"A0A3B6H1H7",0.394225722,0.212598425,0.69816273,0.388451444,3.97,0.199,0.757132,0.141732283,1
"A0A3B6H1W1",0.460763889,0.25,0,0.064903846,0.65,-0.236,0.910637,0.068509615,1
"A0A3B6H278",0.464804584,0.239410681,0,0.081031308,1.56,-0.215,0.68145,0.086556169,1
"A0A3B6H283",0.468168168,0.101351351,0,0.131756757,5.76,0.33,0.700024,0.121621622,1
"A0A3B6H402",0.467424242,0.1875,0.193181818,0.346590909,6.27,0.236,4.2901,0.107954545,1
"A0A3B6H471",0.461608725,0.239263804,0.046625767,0.080981595,2.67,-0.167,0.669313,0.105521472,1
"A0A3B6HMG9",0.375729167,0.1875,0.14375,0.546875,22.19,0.68,4.5384,0.103125,1
"A0A3B6HML7",0.487345679,0.237037037,0,0.081481481,0.64,-0.22,0.228141,0.075925926,1
"A0A3B6HMQ0",0.395876543,0.255555556,0.317777778,0.264444444,2.82,-0.043,0.626187,0.106666667,1
"A0A3B6HNC9",0.41523199,0.181318681,0.116758242,0.218406593,7.68,0.347,1.84604,0.137362637,1
"A0A3B6HRG5",0.44452894,0.315589354,0.057034221,0.060836502,-0.92,-0.346,0.532618,0.079847909,1
"A0A3B6HRL5",0.445867209,0.227134146,0.143292683,0.202743902,5.12,0.053,1.17204,0.100609756,1
"A0A3B6HRW9",0.454153783,0.235621521,0.014842301,0.172541744,4.65,0.034,1.40781,0.148423006,1
"A0A3B6HS12",0.448888889,0.228985507,0.026086957,0.04057971,1.34,-0.279,0.784984,0.110144928,1
"A0A3B6HT35",0.437193974,0.201271186,0.224576271,0.228813559,2.44,0.02,0.267461,0.099576271,1
"A0A3B6HTE7",0.350961538,0.266025641,0.211538462,0.086538462,5.16,0.308,1.63721,0.112179487,1
"A0A3B6HUH3",0.485620915,0.198142415,0,0.043343653,0.23,-0.281,0.560731,0.099071207,1
"A0A3B6HV87",0.460570988,0.24537037,0,0,-0.13,-0.072,1.11548,0.050925926,1
"A0A3B6HV94",0.47452637,0.220046083,0,0.057603687,0.97,-0.107,0.538433,0.097926267,1
"A0A3B6HVI1",0.366978777,0.230337079,0.129213483,0.536516854,14.7,0.651,4.27622,0.095505618,1
"A0A3B6HVK5",0.432596862,0.23054755,0,0.074927954,1.03,-0.16,1.52689,0.063400576,1
"A0A3B6HWM5",0.458309387,0.228448276,0,0,0.46,-0.069,1.16099,0.068965517,1
"A0A3B6HWR6",0.421058879,0.230769231,0.39957265,0.405982906,12.27,0.518,1.99463,0.094017094,1
"A0A3B6HX49",0.458016406,0.308724832,0.053691275,0,0.58,-0.508,0.1718,0.053691275,1
"A0A3B6HXV2",0.421428571,0.126373626,0,0.263736264,4.88,0.552,1.42666,0.086813187,1
"A0A3B6HXY5",0.49565812,0.218461538,0.129230769,0.206153846,-0.99,-0.156,-0.198411,0.104615385,1
"A0A3B6HYI1",0.391985816,0.336170213,0.557446809,0.291489362,2.7,-0.234,0.336004,0.076595745,1
"A0A3B6HYU2",0.500835792,0.230088496,0,0.079646018,1.21,-0.243,0.676844,0.068584071,1
"A0A3B6HYZ6",0.42647619,0.19047619,0.23047619,0.15047619,3.92,0.127,1.31272,0.074285714,1
"A0A3B6I033",0.476732026,0.235294118,0,0.152941176,-1.02,-0.305,-0.243268,0.117647059,1
"A0A3B6I0E4",0.440194932,0.287719298,0.18245614,0.203508772,-0.85,-0.35,-0.143491,0.077192982,1
"A0A3B6I0G2",0.474432749,0.221052632,0,0.191578947,0.66,-0.198,0.481112,0.094736842,1
"A0A3B6I0T8",0.461323346,0.213483146,0.078651685,0.069662921,0.19,-0.193,0.446154,0.101123596,1
"A0A3B6I3A2",0.453015468,0.224776501,0.010217114,0.01660281,2.47,-0.125,1.08683,0.11238825,1
"A0A3B6I4V7",0.448963516,0.197761194,0.246268657,0.149253731,1.23,-0.155,0.0476506,0.126865672,1
"A0A3B6I504",0.455842294,0.191935484,0,0.032258065,2.47,-0.128,1.07897,0.083870968,1
"A0A3B6I5Y1",0.429558948,0.202290076,0.328244275,0.240458015,3.71,0.076,1.68665,0.064885496,1
"A0A3B6IKM2",0.417109748,0.202453988,0.552147239,0.466257669,12.69,0.296,6.35147,0.116564417,1
"A0A3B6ILJ6",0.477293181,0.22741433,0,0,-0.58,-0.317,0.576952,0.068535826,1
"A0A3B6ILP3",0.512219912,0.216216216,0,0.024948025,1.96,-0.23,0.379424,0.062370062,1
"A0A3B6IM57",0.353152212,0.338557994,0.382445141,0.473354232,8.08,-0.078,4.3726,0.106583072,1
"A0A3B6IN76",0.474246032,0.239285714,0,0,0.24,-0.32,0.645088,0.05,1
"A0A3B6INX9",0.483174603,0.228571429,0,0.031168831,0.99,-0.298,0.117664,0.090909091,1
"A0A3B6IP13",0.528952991,0.16025641,0,0.237179487,1.04,-0.216,0.297926,0.08974359,1
"A0A3B6IPL9",0.451662018,0.114016736,0.123430962,0.262552301,6.06,0.279,1.65513,0.173640167,1
"A0A3B6IQ31",0.389094175,0.17551963,0.344110855,0.212471132,6.64,0.466,2.33383,0.087759815,1
"A0A3B6IQQ6",0.437824561,0.208421053,0.252631579,0.330526316,2.82,0.001,0.38555,0.092631579,1
"A0A3B6IQS7",0.475606868,0.223801066,0,0.101243339,2.29,-0.157,0.933637,0.120781528,1
"A0A3B6IQU2",0.463580247,0.208641975,0.066666667,0.102469136,4.61,0.015,2.11737,0.098765432,1
"A0A3B6IR10",0.433365354,0.23054755,0,0.066282421,0.84,-0.196,1.4544,0.066282421,1
"A0A3B6IR56",0.442208672,0.161585366,0.283536585,0.387195122,10.13,0.349,2.23074,0.106707317,1
"A0A3B6IR79",0.433769063,0.201680672,0.162464986,0.054621849,2.77,0.099,1.58624,0.138655462,1
"A0A3B6IRY7",0.478030826,0.252587992,0.002070393,0,1.28,-0.261,0.802267,0.082815735,1
"A0A3B6IS66",0.46090535,0.243055556,0,0,-0.32,-0.072,1.13505,0.050925926,1
"A0A3B6ISA1",0.412016461,0.262962963,0.448148148,0.292592593,2.93,0.032,2.2548,0.125925926,1
"A0A3B6ISD8",0.375235405,0.248587571,0.146892655,0.062146893,7.18,0.248,1.47248,0.110169492,1
"A0A3B6ISY7",0.473951435,0.256622517,0,0,1.05,-0.32,0.502985,0.087748344,1
"A0A3B6ITA2",0.376666667,0.1875,0.140625,0.546875,22.19,0.68,4.51455,0.109375,1
"A0A3B6ITJ4",0.439336722,0.180827887,0.067538126,0.087145969,4.33,0.172,0.666242,0.091503268,1
"A0A3B6ITQ9",0.48530303,0.240909091,0,0.059090909,-0.73,-0.453,-0.520758,0.086363636,1
"A0A3B6IU74",0.444359949,0.315589354,0.057034221,0.060836502,-0.91,-0.346,0.46048,0.08365019,1
"A0A3B6IUL9",0.460835629,0.17768595,0.152892562,0.466942149,3.57,0.011,0.489443,0.037190083,1
"A0A3B6IUM1",0.425572962,0.176240209,0.105744125,0.237597911,6.15,0.339,1.52276,0.126631854,1
"A0A3B6IUN7",NA,0.265306122,0,0.136054422,NA,-0.233,0.350151,0.074829932,1
"A0A3B6IW75",0.462633012,0.220489978,0.086859688,0.075723831,1.04,-0.194,0.48647,0.095768374,1
"A0A3B6IWZ3",0.45886908,0.194489465,0,0.066450567,2.58,-0.207,0.765055,0.089141005,1
"A0A3B6JBK6",0.45829904,0.191358025,0.12037037,0.441358025,6.56,0.234,2.40648,0.104938272,1
"A0A3B6JDJ0",0.417536814,0.198795181,0.524096386,0.475903614,12.18,0.285,6.45063,0.120481928,1
"A0A3B6JFS0",0.463997821,0.227941176,0,0,0.22,-0.069,1.08976,0.066176471,1
"A0A3B6JGH9",0.442404608,0.166306695,0,0.142548596,6.87,0.315,3.05821,0.136069114,1
"A0A3B6JHP6",0.436824061,0.20056101,0,0.054698457,2.57,0.099,1.55958,0.140252454,1
"A0A3B6JHT5",0.421260684,0.121794872,0.020299145,0.30982906,5.31,0.549,1.4253,0.097222222,1
"A0A3B6JHV2",0.443266667,0.14,0.018,0.076,4.52,0.409,0.848807,0.084,1
"A0A3B6JHY7",0.415853659,0.285907859,0.578590786,0.097560976,1,-0.102,0.50586,0.112466125,1
"A0A3B6JJ08",0.458333333,0.228448276,0,0,0.42,-0.069,1.15124,0.07112069,1
"A0A3B6JKB0",0.433205251,0.23054755,0,0.066282421,0.91,-0.196,1.41331,0.069164265,1
"A0A3B6JKJ8",0.451258346,0.186440678,0.081664099,0.177195686,2.63,0.002,0.840868,0.092449923,1
"A0A3B6JL52",0.416336253,0.181189488,0.12033195,0.225449516,7.11,0.293,1.73597,0.134163209,1
"A0A3B6JLK2",0.49260771,0.195918367,0,0.297959184,0.17,-0.068,-0.63839,0.12244898,1
"A0A3B6JMS6",0.471710975,0.239263804,0.036809816,0.036809816,-0.29,-0.306,0.629651,0.09202454,1
"A0A3B6JNS3",0.431445771,0.189164371,0.133149679,0.169880624,6.42,0.314,1.66395,0.130394858,1
"A0A3B6JR02",0.441893424,0.306122449,0.076530612,0.214285714,-0.36,-0.29,0.677301,0.06122449,1
"A0A3B6KAD3",0.48441358,0.202777778,0,0.094444444,-0.7,-0.377,0.120213,0.086111111,1
"A0A3B6KAJ8",0.400915033,0.176470588,0.394117647,0.441176471,13.6,0.479,6.93351,0.088235294,1
"A0A3B6KEU8",0.446706349,0.091666667,0,0.258333333,2.62,1.136,0.582261,0.078571429,1
"A0A3B6KF76",0.417505787,0.154947917,0.087239583,0.309895833,9.37,0.495,1.77271,0.1171875,1
"A0A3B6KFD2",0.489333333,0.174545455,0,0,-0.26,-0.173,0.421243,0.127272727,1
"A0A3B6KFU3",0.458124791,0.138138138,0.279279279,0.396396396,7.75,0.413,1.91087,0.126126126,1
"A0A3B6KFZ0",0.426784545,0.229862475,0.113948919,0.033398821,1.79,-0.03,0.843857,0.096267191,1
"A0A3B6KIH2",0.519521605,0.159722222,0,0.159722222,-1.06,-0.295,-0.166458,0.069444444,1
"A0A3B6KN99",0.420643764,0.21448468,0,0.069637883,3.16,0.236,1.36509,0.108635097,1
"A0A3B6KNE4",0.419789272,0.2,0.146551724,0.093103448,6.76,0.208,1.36135,0.120689655,1
"A0A3B6KNM1",0.525408497,0.213235294,0,0.3125,2.14,-0.283,-0.507396,0.044117647,1
"A0A3B6KP24",0.415562794,0.328990228,0.146579805,0.110749186,0.38,-0.312,0.728496,0.094462541,1
"A0A3B6KP61",0.456883298,0.212264151,0.155660377,0.220125786,6.1,0.175,2.05373,0.078616352,1
"A0A3B6KPC9",0.409636333,0.173453997,0.084464555,0.153846154,4.87,0.326,1.96955,0.129713424,1
"A0A3B6KQ24",0.426520947,0.2,0.337704918,0.449180328,13.8,0.503,5.15457,0.118032787,1
"A0A3B6KQG3",0.419010161,0.233038348,0.135693215,0.115044248,3.57,0.295,-0.00478629,0.091445428,1
"A0A3B6KQV6",0.459885489,0.23510467,0,0.05958132,0.63,-0.177,0.911535,0.080515298,1
"A0A3B6KR72",0.417800846,0.328719723,1,0.709342561,0.45,-0.472,-0.258313,0.096885813,1
"A0A3B6KRG8",0.437581699,0.31092437,1,0.62605042,1.13,-0.483,-0.381106,0.092436975,1
"A0A3B6KSA1",0.50839599,0.176691729,0,0,0.93,-0.314,0.67129,0.060150376,1
"A0A3B6KSW8",0.498373373,0.222972973,0,0.040540541,0.31,-0.351,0.707195,0.072072072,1
"A0A3B6LF30",0.423568376,0.209615385,0.226923077,0.178846154,5.18,0.209,0.972222,0.096153846,1
"A0A3B6LF33",0.485131018,0.21023766,0,0.093235832,0.78,-0.315,0.0341575,0.098720293,1
"A0A3B6LLB3",0.566084788,0.117206983,0,0.134663342,-0.04,-0.268,-0.45754,0.079800499,1
"A0A3B6LMZ9",0.4244,0.148,0.23,0.396,3.35,0.824,0.145288,0.146,1
"A0A3B6LN75",0.438823912,0.187134503,0,0.081871345,4.13,0.285,1.53029,0.119883041,1
"A0A3B6LPV6",0.396967191,0.17617866,0.342431762,0.47146402,8.38,0.499,1.89872,0.091811414,1
"A0A3B6LRM9",0.379856851,0.27607362,0.190184049,0.426380368,8.46,0.174,3.31904,0.101226994,1
"A0A3B6LRT1",0.529863693,0.208178439,0,0.338289963,1.78,-0.298,-0.416783,0.033457249,1
"A0A3B6LT32",0.492646048,0.220618557,0,0,-0.09,-0.28,0.494605,0.070103093,1
"A0A3B6LT34",0.502743902,0.228658537,0.027439024,0.051829268,0.29,-0.301,-0.852287,0.103658537,1
"A0A3B6LT69",0.404632427,0.175226586,0.087613293,0.167673716,4.83,0.338,2.01153,0.129909366,1
"A0A3B6LTT8",0.419373219,0.216524217,0,0,2.28,0.148,1.10109,0.088319088,1
"A0A3B6LTT9",0.419404187,0.329710145,1,0.724637681,-0.07,-0.475,-0.30776,0.09057971,1
"A0A3B6LUK5",0.421819229,0.198618307,0.082901554,0.115716753,6.25,0.189,1.33712,0.115716753,1
"A0A3B6LV06",0.421463897,0.234421365,0.133531157,0.109792285,3.53,0.232,-0.0164335,0.091988131,1
"A0A3B6LVM9",0.467813709,0.236318408,0,0.21641791,10.26,-0.001,1.52088,0.120646766,1
"A0A3B6LWE1",0.426495726,0.25,0.455128205,0.544871795,1.23,0.016,1.44152,0.025641026,1
"A0A3B6LXK4",0.456160458,0.1747851,0.126074499,0.169054441,1.15,0.185,0.712912,0.077363897,1
"A0A3B6MJS6",0.495649895,0.188679245,0,0.162735849,0.29,-0.253,0.256467,0.073113208,1
"A0A3B6MJX3",0.40210728,0.172413793,0.373563218,0.488505747,13.5,0.491,7.05782,0.091954023,1
"A0A3B6MNL5",0.452415088,0.21812596,0.001536098,0.147465438,3.63,0.422,1.13545,0.086021505,1
"A0A3B6MNV1",0.407391092,0.120704846,0.017621145,0.266960352,5.11,0.567,1.29926,0.081057269,1
"A0A3B6MP73",0.436607454,0.276907001,0.054336468,0.127481714,1.25,-0.176,0.494638,0.131661442,1
"A0A3B6MPK4",0.471089831,0.238030096,0.034199726,0.128590971,0.72,-0.192,0.0675145,0.091655267,1
"A0A3B6MPS2",0.456351393,0.286501377,0,0.055096419,0.24,-0.271,0.0626138,0.074380165,1
"A0A3B6MQI4",0.477252525,0.170909091,0,0.087272727,3.36,-0.227,0.308152,0.069090909,1
"A0A3B6MR09",0.423122859,0.199118943,0,0.070484581,5.9,0.31,1.21606,0.162995595,1
"A0A3B6MRT6",0.569825436,0.117206983,0,0.154613466,-0.34,-0.28,-0.453979,0.077306733,1
"A0A3B6MT81",NA,0.244186047,0.352159468,0.599667774,NA,0.415,3.91308,0.056478405,1
"A0A3B6MT85",0.397899392,0.176616915,0.325870647,0.450248756,8.8,0.523,1.91599,0.097014925,1
"A0A3B6MX87",0.475141661,0.23059867,0.079822616,0.082039911,0.39,-0.308,0.682888,0.088691796,1
"A0A3B6MXG8",0.42601626,0.323170732,0.420731707,0.341463415,-0.18,-0.465,0.320502,0.097560976,1
"A0A3B6MXX5",0.423364486,0.197819315,0.007788162,0.105919003,4.05,0.147,1.6746,0.102803738,1
"A0A3B6MYH2",0.419813744,0.222543353,0,0.031791908,1.79,0.139,1.17143,0.080924855,1
"A0A3B6MYY0",0.422087891,0.200345423,0.074265976,0.119170984,6.92,0.214,1.39493,0.117443869,1
"A0A3B6MZC2",0.420781893,0.32962963,1,0.711111111,0.27,-0.471,-0.282261,0.085185185,1
"A0A3B6MZU7",0.480131827,0.254237288,0,0,-0.37,-0.483,-0.206252,0.080508475,1
"A0A3B6N0A8",0.428031954,0.196078431,0.343137255,0.526143791,13.68,0.447,5.14428,0.124183007,1
"A0A3B6N1K1",0.443356243,0.146907216,0.06185567,0.208762887,3,0.124,-0.175165,0.103092784,1
"A0A3B6N2X1",0.46287478,0.258730159,0.036507937,0.084126984,2.19,-0.128,0.856664,0.120634921,1
"A0A3B6N376",0.478236915,0.198347107,0,0.202479339,-0.05,-0.166,0.0335204,0.095041322,1
"A0A3B6NJC1",0.486763094,0.211045365,0,0.08086785,0.7,-0.21,0.918494,0.057199211,1
"A0A3B6NJE2",0.476811594,0.242236025,0,0,2.13,-0.252,0.318052,0.105590062,1
"A0A3B6NJL3",0.449760059,0.242524917,0.029900332,0.089700997,3.52,0.063,1.06006,0.099667774,1
"A0A3B6NJQ4",0.510977644,0.15015015,0,0.081081081,0.33,-0.217,0.392067,0.084084084,1
"A0A3B6NJS1",0.475365757,0.220640569,0.120996441,0.288256228,0.64,-0.136,-0.089061,0.110320285,1
"A0A3B6NKE4",0.444564565,0.2,0.054054054,0.378378378,10.98,0.241,5.63696,0.064864865,1
"A0A3B6NMU5",0.351618752,0.398601399,0.997668998,0.128205128,3.06,-0.335,1.06515,0.132867133,1
"A0A3B6NN02",0.444037037,0.216666667,0.166666667,0.416666667,5.79,0.346,1.65037,0.1,1
"A0A3B6NN89",0.498239824,0.227722772,0,0.287128713,-1.18,-0.324,-0.690418,0.079207921,1
"A0A3B6NNP3",0.443932749,0.1875,0.105263158,0.046052632,4.72,-0.04,2.07617,0.095394737,1
"A0A3B6NP24",0.413752082,0.182012848,0.203426124,0.177730193,4.78,0.259,1.0054,0.109207709,1
"A0A3B6NPC1",0.449808429,0.275862069,0.551724138,0,NA,-0.567,-0.922627,0.08045977,1
"A0A3B6NPG0",0.422114609,0.217917676,0.263922518,0.539951574,10.82,0.305,4.89843,0.128329298,1
"A0A3B6NPL4",0.400958415,0.112573099,0.510233918,0.450292398,7.25,0.509,2.13993,0.169590643,1
"A0A3B6NQ73",0.446144826,0.189973615,0.089709763,0.171503958,4.93,0.098,1.30752,0.134564644,1
"A0A3B6NQK6",0.484160757,0.236170213,0,0.129787234,0.73,-0.263,0.714726,0.080851064,1
"A0A3B6NQL3",0.466319444,0.232638889,0.045138889,0.121527778,0.22,-0.321,0.729346,0.097222222,1
"A0A3B6NQQ5",0.486482031,0.237388724,0,0.044510386,-0.09,-0.357,0.649825,0.09495549,1
"A0A3B6NRQ7",0.467967968,0.274774775,0.072072072,0.373873874,2.22,-0.262,-0.27571,0.085585586,1
"A0A3B6NRY8",0.490771864,0.212885154,0,0.043417367,1.54,-0.054,0.726585,0.084033613,1
"A0A3B6NSM1",0.398973306,0.195071869,0.359342916,0.125256674,3.94,0.479,1.08067,0.13963039,1
"A0A3B6NT07",0.459360731,0.113013699,0,0.099315068,2.09,0.228,0.911878,0.150684932,1
"A0A3B6NT53",0.489035088,0.197368421,0,0.026315789,0.96,-0.154,1.48262,0.089473684,1
"A0A3B6NTA2",0.43431085,0.225806452,0,0.181818182,7.41,0.084,2.7301,0.140762463,1
"A0A3B6NTN6",0.44589372,0.283358321,0,0.056971514,1.34,-0.298,0.563982,0.077961019,1
"A0A3B6NTS8",0.444719472,0.138613861,0.232673267,0.398514851,5.42,0.601,2.38014,0.101485149,1
"A0A3B6NTT2",NA,0.289930556,0.364583333,0.229166667,NA,-0.162,2.01954,0.085069444,1
"A0A3B6NTT7",0.450212931,0.229965157,0.024390244,0.111498258,2.36,-0.089,0.423938,0.132404181,1
"A0A3B6NTW7",0.457245696,0.278873239,0.036619718,0.157746479,0.9,-0.414,-0.286279,0.129577465,1
"A0A3B6NUT1",0.499466667,0.224,0,0.316,-0.35,-0.267,-1.03892,0.096,1
"A0A3B6NUT3",0.386019737,0.358552632,0.672697368,0.231907895,2.82,-0.216,1.63988,0.088815789,1
"A0A3B6NVW1",0.428087265,0.231050228,0,0.050228311,2.76,0.132,1.33923,0.113242009,1
"A0A3B6NYF7",0.483346785,0.254237288,0,0.04842615,0.8,-0.32,0.385484,0.07748184,1
"A0A3B6NYH4",0.48099575,0.196721311,0,0.18579235,0.85,-0.117,0.58824,0.12295082,1
"A0A3B6PCU7",0.430825857,0.273291925,0.103519669,0.397515528,7.75,0.328,1.84522,0.066252588,1
"A0A3B6PF71",0.431908832,0.184615385,0.235897436,0.430769231,12.75,0.29,6.82275,0.071794872,1
"A0A3B6PF83",0.369757394,0.343968096,0.211365902,0.273180459,3.38,0.409,1.09743,0.110667996,1
"A0A3B6PFA9",0.457783454,0.232439336,0.066411239,0.222222222,2.12,0.325,0.188675,0.074074074,1
"A0A3B6PFE9",0.449963208,0.241721854,0.029801325,0.11589404,3.82,0.074,1.19046,0.102649007,1
"A0A3B6PFT7",0.450039968,0.309352518,0.26618705,0,NA,-0.412,-0.310635,0.09352518,1
"A0A3B6PGM4",0.435672515,0.276315789,0.486842105,0.190789474,-0.22,-0.345,0.488267,0.072368421,1
"A0A3B6PHJ2",0.446239689,0.292576419,0,0,-1.24,-0.466,0.466312,0.100436681,1
"A0A3B6PJB4",0.405451148,0.321463897,0.2512364,0.191889219,2.01,-0.24,1.41042,0.104846686,1
"A0A3B6PJI7",0.449936143,0.264367816,0.781609195,0,NA,-0.523,-0.912858,0.103448276,1
"A0A3B6PKA2",0.340899019,0.424501425,0.333333333,0.205128205,1.93,-0.328,1.20466,0.0997151,1
"A0A3B6PL86",0.41986044,0.217391304,0.248792271,0.541062802,10.48,0.32,5.06914,0.123188406,1
"A0A3B6PLM0",0.483808344,0.171003717,0,0.189591078,0.6,-0.154,1.05622,0.096654275,1
"A0A3B6PLV4",0.484089724,0.197183099,0.004694836,0.159624413,-0.27,-0.321,0.301536,0.093896714,1
"A0A3B6PMF4",0.436817506,0.20458891,0.084130019,0.187380497,0.03,0.68,0.604984,0.072657744,1
"A0A3B6PMK1",0.401501938,0.110465116,0.523255814,0.434593023,7.85,0.508,2.23089,0.168604651,1
"A0A3B6PN29",0.461184211,0.162280702,0,0.285087719,5.09,0.098,0.945317,0.118421053,1
"A0A3B6PR10",0.487780619,0.202046036,0,0.025575448,0.86,-0.14,1.40462,0.092071611,1
"A0A3B6PRC9",0.43538874,0.214477212,0,0.227882038,8.34,0.133,2.85237,0.142091153,1
"A0A3B6PUR3",0.478937974,0.21686747,0,0.052208835,-0.13,-0.3,-0.0048843,0.068273092,1
"A0A3B6PVC1",0.448999692,0.20498615,0.11634349,0.221606648,4.37,0.257,1.34591,0.113573407,1
"A0A3B6PVN8",0.448529973,0.243986254,0,0.075601375,0.43,-0.344,0.734492,0.103092784,1
"A0A3B6QC26",0.455797101,0.235294118,0.069053708,0.202046036,2.07,0.325,0.164858,0.074168798,1
"A0A3B6QC70",0.439139139,0.193693694,0.004504505,0.436936937,11.8,0.238,5.89228,0.072072072,1
"A0A3B6QDG4",0.447520185,0.221453287,0.242214533,0.470588235,6.51,0.319,1.45212,0.096885813,1
"A0A3B6QDQ8",0.420374898,0.2200489,0.254278729,0.535452323,11.01,0.326,4.96214,0.13202934,1
"A0A3B6QGG1",0.442605915,0.175059952,0,0.247002398,5.16,0.112,1.2274,0.122302158,1
"A0A3B6QGU6",0.399337855,0.110465116,0.524709302,0.425872093,8.24,0.517,2.21609,0.164244186,1
