"UniproEntry","Hydropathy","FCR","IDR","LCR","Pscore","PLAAC","catGRANULE","PhosFreq","Score"
"B4FTM1",0.463082437,0.20766129,0.072580645,0.066532258,1.3,-0.127,0.357534,0.00806451612903226,1
"B4FTW5",0.436825397,0.314285714,0.155102041,0.12244898,-1.21,-0.311,0.7801,0.00408163265306122,1
"B4FTY3",0.437923251,0.173814898,0.11738149,0.074492099,2.12,0.05,0.774546,0.0451467268623025,1
"B4FUD9",0.436967809,0.261682243,0.286604361,0.30529595,1.89,-0.232,0.474088,0.0467289719626168,1
"B4FUX9",0.370848939,0.376404494,1,0.185393258,0.06,-0.451,0.230853,0.0168539325842697,1
"B4FUY7",0.405904762,0.308571429,0.282857143,0.348571429,0.62,-0.233,0.597372,0.0114285714285714,1
"B4FV03",0.425355191,0.252459016,0,0,3.05,-0.069,0.444619,0.019672131147541,1
"B4FV52",0.416596343,0.310126582,0.981012658,0.284810127,-0.89,-0.471,-0.0337001,0.0253164556962025,1
"B4FW06",0.40018622,0.273743017,0.502793296,0.446927374,7.04,-0.08,2.28447,0.00558659217877095,1
"B4FW26",0.423499703,0.219251337,0.187165775,0.20855615,3.91,0.159,0.980618,0.018716577540107,1
"B4FWJ9",0.414957265,0.221893491,0.431952663,0.25739645,3.21,0.44,0.849101,0.0266272189349112,1
"B4FWM3",0.401408674,0.146723647,0.688034188,0.411680912,8.2,0.597,1.93546,0.0142450142450142,1
"B4FWP8",0.375595596,0.358558559,0.520720721,0.273873874,0.46,-0.27,1.43411,0.027027027027027,1
"B4FY63",0.454289733,0.253164557,0,0,-0.28,-0.355,-0.0365751,0.00316455696202532,1
"B4FYA8",0.372550861,0.374647887,0.515492958,0.287323944,-0.21,-0.429,0.0919523,0.0253521126760563,1
"B4FZG8",0.385191883,0.347197107,0.482820976,0.280289331,0.77,-0.328,1.24703,0.0650994575045208,1
"B4G019",0.39019182,0.234527687,0.198697068,0.381107492,8.72,0.186,2.74831,0.00651465798045603,1
"B4G0R6",0.449807544,0.154734411,0.069284065,0.247113164,5.69,0.291,1.22104,0.0023094688221709,1
"B4G129",0.443027375,0.272463768,0.139130435,0.208695652,0.34,-0.25,0.667451,0.0173913043478261,1
"B4G1B0",0.400725851,0.407035176,0.994974874,0.522613065,0.74,-0.539,-0.134016,0.0050251256281407,1
"B6SIF9",0.428074074,0.333333333,0.473333333,0.433333333,-0.76,-0.499,0.517753,0.0133333333333333,1
"B6SJZ5",0.421703704,0.333333333,0.533333333,0.366666667,-0.75,-0.49,0.827114,0.0266666666666667,1
"B6SK06",0.381111111,0.37,0.6,0.31,1.93,-0.419,1.02605,0.0266666666666667,1
"B6SKP8",0.462629569,0.273322422,0,0.04091653,0.82,-0.336,0.743737,0.0016366612111293,1
"B6SRS7",0.443945069,0.211235955,0.056179775,0.071910112,2.17,0.011,0.47136,0.0314606741573034,1
"B6SRX0",0.392720307,0.25862069,0.238505747,0.037356322,2.76,-0.049,1.05839,0.0459770114942529,1
"B6SU82",0.334251208,0.443478261,0.743478261,0.334782609,0.91,-0.29,0.778842,0.0130434782608696,1
"B6SVX1",0.456486742,0.237215909,0.053977273,0.139204545,2.42,-0.009,0.188168,0.00994318181818182,1
"B6SXK7",0.44154321,0.208333333,0.136111111,0,1.73,0.01,0.880727,0.00138888888888889,1
"B6SXV2",0.462401365,0.166986564,0.122840691,0.47024952,3.4,0.226,1.11749,0.00575815738963532,1
"B6T0W0",0.435299145,0.276923077,0.461538462,0.107692308,NA,-0.308,0.770773,0.0153846153846154,1
"B6T2X7",0.415793955,0.318007663,1,0.685823755,0.16,-0.464,-0.0372775,0.00766283524904215,1
"B6T346",0.411857708,0.260869565,0.501976285,0.193675889,3.76,0.014,2.20119,0.0197628458498024,1
"B6T361",0.525993884,0.247706422,0.816513761,0.357798165,NA,-0.456,-0.672809,0.055045871559633,1
"B6T4U8",0.464189189,0.317567568,0,0,-1.64,-0.408,-0.228223,0.0135135135135135,1
"B6T6R6",0.335942029,0.439130435,0.747826087,0.334782609,0.67,-0.296,0.846978,0.0173913043478261,1
"B6T8I4",0.376884602,0.430868167,0.453376206,0.221864952,0.85,-0.31,1.0614,0.00321543408360129,1
"B6T8Q7",0.435523696,0.229390681,0.100358423,0.05734767,1.88,-0.05,0.82481,0.032258064516129,1
"B6TE60",0.470136582,0.202657807,0.19269103,0.179401993,5.68,-0.02,1.224,0.0199335548172757,1
"B6TGH8",0.405087505,0.326007326,1,0.659340659,0.45,-0.435,-0.0390908,0.00732600732600733,1
"B6TGV4",0.398116761,0.36440678,1,0.644067797,NA,-0.242,0.223665,0.00847457627118644,1
"B6THW0",0.442527233,0.209803922,0.21372549,0.309803922,2.27,0.067,0.175263,0.0156862745098039,1
"B6TJR4",0.423632812,0.32421875,0.203125,0.1640625,3.67,-0.299,1.37618,0.001953125,1
"B6TKK9",0.429719525,0.327669903,0.094660194,0.269417476,0.83,-0.363,0.236293,0.0121359223300971,1
"B6TL91",0.416402116,0.305764411,0.203007519,0.238095238,7.04,0.163,1.28841,0.0100250626566416,1
"B6TLP0",0.444752309,0.130982368,0.196473552,0.279596977,3.89,0.22,1.30017,0.0251889168765743,1
"B6TSA2",0.480384854,0.247672253,0,0.070763501,0.34,-0.294,0.563263,0.00186219739292365,1
"B6TST9",0.3725,0.395,1,0.295,2.8,-0.392,0.681761,0.005,1
"B6TTV8",0.442904953,0.333333333,0.130522088,0.148594378,2.76,-0.379,0.394191,0.00401606425702811,1
"B6TU58",0.402077687,0.284552846,0.416666667,0.182926829,2.94,-0.253,0.621074,0.024390243902439,1
"B6TV15",0.441755131,0.142250531,0.152866242,0.112526539,2.95,0.142,1.46537,0.0191082802547771,1
"B6TXB0",0.410019591,0.370277078,0.062972292,0.068010076,0.61,-0.352,0.167651,0.0151133501259446,1
"B6TYE1",0.442907058,0.226415094,0,0.201257862,5.65,0.242,-0.246355,0.00314465408805031,1
"B6U194",0.377843234,0.315169367,0.113402062,0.082474227,2.03,-0.079,1.47251,0.0250368188512518,1
"B6U2H1",0.390885668,0.28115942,0.913043478,0.356521739,2.88,-0.031,1.36736,0.00579710144927536,1
"B6U3A0",0.373833902,0.296928328,0.19112628,0.327645051,6.99,-0.019,3.9892,0.0102389078498294,1
"B6U784",0.454137116,0.246808511,0.055319149,0.031205674,1.65,-0.09,1.38631,0.00567375886524823,1
"B6UCY8",0.387775953,0.348111658,0.620689655,0.224958949,2.72,-0.201,1.50425,0.0164203612479475,1
"B6UEM9",0.421403668,0.278308322,0.171896317,0.12005457,1.87,-0.173,1.82002,0.0190995907230559,1
"B6UHU1",0.442750678,0.235772358,0,0,1.32,-0.206,0.487679,0.0040650406504065,1
"B7EMI6",0.449407407,0.236666667,0.103333333,0.173333333,1.32,-0.007,0.104171,0.00666666666666667,1
"B7F0F3",0.45980699,0.203051643,0.026995305,0.169014085,1.35,0.532,0.777682,0.00117370892018779,1
"B7F9Q5",0.466306793,0.071524966,0.097165992,0.263157895,6.33,0.241,1.30777,0.00809716599190283,1
"B7FA85",0.404297115,0.110497238,1,0.502762431,1.09,0.478,-1.50303,0.00552486187845304,1
"B7FAA5",0.447357066,0.287378641,0.46407767,0.104854369,0.28,-0.237,0.360687,0.0213592233009709,1
"B7FAH5",0.470549582,0.196236559,0,0.018817204,1.74,-0.013,0.652504,0.0268817204301075,1
"B7FAK7",0.398259705,0.301204819,0.674698795,0,0.27,-0.265,1.03098,0.0240963855421687,1
"B7FAL5",0.53087484,0.135057471,0.270114943,0.284482759,2.88,-0.053,0.585218,0.00862068965517241,1
"B7ZX43",0.432227539,0.203827751,0.184688995,0.102392344,5.51,0.22,1.57631,0.0076555023923445,1
"B7ZX44",0.443338438,0.196018377,0.087289433,0.174578867,2.86,0.004,0.948274,0.00306278713629403,1
"B7ZX91",0.411191821,0.266343826,0.259079903,0.476997579,10.87,0.306,3.64784,0.00726392251815981,1
"B7ZXU2",0.389937107,0.291105121,0.270889488,0.249326146,5.39,0.032,1.65449,0.0283018867924528,1
"B7ZY51",0.440083542,0.156390977,0.097744361,0.326315789,3.2,0.284,0.348076,0.0511278195488722,1
"B7ZY87",0.448765432,0.206790123,0.163580247,0.425925926,6.99,0.28,2.1136,0.00308641975308642,1
"B8A148",0.486704926,0.222381636,0.021520803,0.083213773,-0.01,-0.09,0.310096,0.00286944045911047,1
"B8A1K2",0.449075488,0.258015267,0,0.018320611,2.65,-0.216,0.96492,0.00152671755725191,1
"B8A280",0.40842627,0.271375465,0.159851301,0.271375465,5.06,0.114,2.34438,0.00743494423791822,1
"B8A2G7",0.361553945,0.297101449,0.202898551,0.427536232,4.84,-0.054,2.88973,0.0036231884057971,1
"B8A2N4",0.429044834,0.14619883,0.101364522,0.499025341,3.94,0.588,1.01727,0.0175438596491228,1
"B9DHK3",0.403290676,0.160877514,0.468007313,0.303473492,6.05,0.404,0.794867,0.0292504570383912,1
"B9FXV5",0.476444444,0.1,0,0.22,4.07,0.239,0.409056,0.12,1
"B9GC17",0.369063181,0.225490196,0.068627451,0.421568627,2.42,0.196,3.37363,0.0122549019607843,1
"C0HE93",0.468010974,0.192592593,0,0.187654321,0.73,0.005,-0.427581,0.0271604938271605,1
"C0HFG9",0.437933552,0.274917853,0.073384447,0.08871851,6.44,-0.088,1.13152,0.0251916757940854,1
"C0HG45",0.45260223,0.150557621,0.083643123,0.330855019,3.16,0.094,-0.0521918,0.00743494423791822,1
"C0HGK3",0.429415543,0.228323699,0.158959538,0.294797688,3.54,0.1,0.494213,0.0289017341040462,1
"C0HIB9",0.426494346,0.327948304,0.117932149,0.147011309,0.49,-0.365,0.621826,0.00807754442649435,1
"C0LGN2",0.47456427,0.199019608,0,0.064705882,2.03,-0.169,1.15095,0.0107843137254902,1
"C0P3D9",0.427019499,0.144846797,0.132311978,0.178272981,4.32,0.332,1.21021,0.00139275766016713,1
"C0P3W2",0.424365704,0.198818898,0.208661417,0.242125984,4.64,0.189,1.05543,0.00393700787401575,1
"C0P4V1",0.368682326,0.386806597,0.167916042,0.175412294,3.95,-0.178,1.14075,0.00149925037481259,1
"C0P4W0",0.398300283,0.148725212,0.614730878,0.436260623,8.32,0.606,1.96153,0.0056657223796034,1
"C0P558",0.475173611,0.15625,0.053571429,0.439732143,7.5,0.423,3.01112,0.0178571428571429,1
"C0P576",0.465856259,0.16890595,0.120921305,0.428023033,2.34,0.2,1.04676,0.00959692898272553,1
"C0P5G8",0.483039216,0.152941176,0.002941176,0.15,3.56,-0.088,0.731502,0.00294117647058824,1
"C0P642",0.438260655,0.144124169,0.175166297,0.084257206,2.29,0.187,0.894187,0.0110864745011086,1
"C0P664",0.459474206,0.223214286,0.084821429,0.082589286,0.84,-0.189,0.429067,0.00892857142857143,1
"C0P6D0",0.440039237,0.260032103,0.128410915,0.102728732,4.06,0.162,0.539805,0.0385232744783307,1
"C0P6Q4",0.449483204,0.209302326,0.101744186,0.148255814,3.11,0.171,1.02644,0.0377906976744186,1
"C0P7N5",0.43140717,0.263242376,0.221508828,0.1894061,1.02,-0.172,0.968089,0.0401284109149278,1
"C0P7S7",0.39598554,0.246575342,0.017123288,0.044520548,4.56,0.196,2.25496,0.0154109589041096,1
"C0P8G0",0.434695201,0.200389105,0.112840467,0.027237354,1.98,0.011,0.711704,0.0194552529182879,1
"C0P8K4",0.375178908,0.420338983,1,0.393220339,0.7,-0.328,1.02353,0.0338983050847458,1
"C0P8K5",0.493969611,0.25,0.032051282,0.044871795,-0.53,-0.279,0.173401,0.00854700854700855,1
"C0P8S9",0.420515046,0.2265625,0.244791667,0.388020833,11.31,0.328,4.75632,0.015625,1
"C0P9J3",0.432466632,0.177847114,0.268330733,0.27925117,4.66,0.278,0.33968,0.0124804992199688,1
"C0PBC5",0.445279866,0.304511278,0.334586466,0.229323308,-1.22,-0.37,-0.551698,0.0075187969924812,1
"C0PCN6",0.407340067,0.184848485,0.159090909,0.106060606,4.67,0.272,1.84566,0.00454545454545455,1
"C0PD45",0.41986532,0.35016835,0.249158249,0.193602694,2.63,-0.404,1.15216,0.00673400673400673,1
"C0PDG9",0.444416351,0.188369153,0.013906448,0.13653603,2.6,0.232,0.255454,0.0151706700379267,1
"C0PER5",0.442325984,0.143968872,0.077821012,0.212710765,4.3,0.338,0.604788,0.00259403372243839,1
"C0PG81",0.418866787,0.307414105,0.204339964,0.079566004,1.96,-0.231,1.12894,0.0054249547920434,1
"C0PG82",0.435834358,0.191881919,0.127306273,0.219557196,5.17,0.25,0.893746,0.011070110701107,1
"C0PG86",0.427177882,0.287949922,0.186228482,0.120500782,0.82,-0.185,1.59209,0.0156494522691706,1
"C0PGC2",0.328847048,0.305439331,0.845188285,0.424686192,5.8,0.014,2.02238,0.0502092050209205,1
"C0PH10",0.305246914,0.43452381,1,0.265873016,0.39,-0.206,1.51072,0.00793650793650794,1
"C0PH85",0.464289289,0.218468468,0.074324324,0.087837838,1.16,-0.139,0.548594,0.00900900900900901,1
"C0PHK6",0.463120567,0.273322422,0,0.04091653,0.74,-0.336,0.749455,0.0016366612111293,1
"C0PHP0",0.496790511,0.204081633,0,0.095761381,1.62,-0.242,0.51687,0.00156985871271586,1
"C0PIK4",0.448795649,0.227272727,0,0.06993007,2.03,-0.077,0.46151,0.027972027972028,1
"C0PJD1",0.425935673,0.305263158,0.352631579,0.115789474,-0.94,-0.219,0.176897,0.00789473684210526,1
"C0PLI2",0.429495761,0.180722892,0,0.453815261,10.77,0.114,6.65662,0.0481927710843374,1
"C0PP56",0.329619138,0.339943343,0.390934844,0.478753541,5.12,0.051,2.23827,0.0481586402266289,1
"C4IYL0",0.41050304,0.263681592,0.517412935,0.26119403,3.85,-0.07,0.603546,0.0298507462686567,1
"C4IYY4",0.411623246,0.286573146,0.278557114,0.144288577,2.6,0.054,1.59877,0.00400801603206413,1
"C4J193",0.424396135,0.267663043,0.023097826,0.097826087,2.5,0.256,0.838565,0.00271739130434783,1
"C4J2Q3",0.432134949,0.317702227,0.164126612,0.063305979,0.24,-0.297,0.809635,0.00117233294255569,1
"C4J4W6",0.408496732,0.270588235,0.741176471,0.193277311,1.67,0.021,1.38974,0.038655462184874,1
"C4J9I2",0.42942097,0.183098592,0.09054326,0.136820926,3.8,0.237,1.18537,0.00201207243460765,1
"C4J9J4",0.452002465,0.227356747,0.04805915,0.125693161,3.71,0.016,1.41372,0.0166358595194085,1
"C4J9S5",0.41029711,0.168498168,0.340659341,0.245421245,5.94,0.14,2.07772,0.0732600732600733,1
"C4JA00",0.448851224,0.244067797,0,0.033898305,4.14,0.017,0.878554,0.0169491525423729,1
"C4JAN7",0.461212649,0.156657963,0.07310705,0.253263708,1.98,0.046,0.163175,0.0443864229765013,1
"C4JC17",0.433466743,0.325900515,0.253859348,0.222984563,0.4,-0.386,0.729084,0.0240137221269297,1
"C4JC33",0.42324263,0.280612245,0.238095238,0.214285714,0.83,-0.179,0.780263,0.0272108843537415,1
"C7J2C7",0.400869025,0.273743017,0.491620112,0.396648045,5.96,-0.109,2.26207,0.00558659217877095,1
"D7NXU0",0.43596424,0.156321839,0.117241379,0.094252874,3.3,0.2,0.284155,0.0344827586206897,1
"F1DKC1",0.440958165,0.263157895,0,0.030364372,1.1,-0.19,0.637361,0.0101214574898785,1
"F4HPA7",0.445385068,0.243386243,0,0,0.37,-0.262,-0.0259244,0.00529100529100529,1
"F4HQH8",0.450604686,0.234693878,0,0.19047619,1.11,-0.202,0.446579,0.00340136054421769,1
"F4HRT5",0.383019238,0.392226148,0.516784452,0.078621908,2.88,-0.271,1.09534,0.0450530035335689,1
"F4HS99",0.441872256,0.25542571,0.038397329,0.082915971,3.36,0.072,1.02041,0.0333889816360601,1
"F4HSW8",0.40297885,0.237935657,0.170241287,0.143431635,3.05,0.197,1.91042,0.0375335120643432,1
"F4HWB0",0.426659272,0.229617304,0.076539101,0.103161398,3.55,0.113,1.16552,0.00665557404326123,1
"F4HWS5",0.417457833,0.228482003,0.142410016,0.064162754,5.28,0.121,1.14962,0.02660406885759,1
"F4HXM8",0.513721104,0.214765101,0,0.11409396,-0.09,-0.39,0.140126,0.0134228187919463,1
"F4HXV6",0.484896782,0.224726776,0,0.079918033,1.82,-0.091,0.793348,0.00751366120218579,1
"F4HXZ1",0.435855004,0.245862884,0.088652482,0.180851064,2.89,0.41,0.336298,0.00709219858156028,1
"F4HY33",0.414212735,0.225779967,0.322660099,0.129720854,4.66,0.297,1.51913,0.000821018062397373,1
"F4HZD1",0.433003766,0.281779661,0,0.012711864,0.98,-0.293,0.610799,0.00953389830508475,1
"F4HZS8",0.433255517,0.314157079,0,0.050025013,1.12,-0.236,0.739294,0.0105052526263132,1
"F4I1G1",0.391964166,0.164861613,0.385078219,0.141997593,2.85,0.539,1.35522,0.0409145607701564,1
"F4I1T7",0.451536253,0.180868609,0.02308961,0.189664651,9.36,0.246,1.60083,0.00989554700384827,1
"F4I3B3",0.421498127,0.150561798,0.08988764,0.238202247,2.99,0.597,1.23088,0.0134831460674157,1
"F4I4P3",0.495906433,0.178328173,0.009907121,0.050154799,1.14,0.001,0.18103,0.00185758513931889,1
"F4I6U7",0.366341577,0.257053292,0.696969697,0.264367816,5.81,0.351,1.36468,0.0240334378265413,1
"F4I983",0.403255295,0.23812709,0.155852843,0.106354515,2.93,0.22,1.75288,0.0287625418060201,1
"F4I9J7",0.38679868,0.336633663,0.623762376,0.133663366,-0.55,-0.258,1.50304,0.0346534653465347,1
"F4I9R1",0.408229352,0.245989305,0,0.048128342,-0.13,-0.142,0.525741,0.0160427807486631,1
"F4II62",0.387588982,0.250696379,0.674094708,0.103064067,3.75,0.18,1.34036,0.00278551532033426,1
"F4IL68",0.468809126,0.225375626,0.113522538,0.105175292,2.53,-0.069,0.621042,0.0283806343906511,1
"F4IN69",0.519494553,0.174117647,0,0.076862745,0.54,-0.096,0.0821184,0.00235294117647059,1
"F4IS91",0.374842454,0.361940299,0.378358209,0.232089552,4.55,0.167,1.73829,0.026865671641791,1
"F4IUY8",0.405798542,0.194831014,0.074552684,0.099403579,4.46,0.443,0.865175,0.00298210735586481,1
"F4IWB2",0.439307458,0.256849315,0,0.150684932,4.34,0.003,2.35244,0.0205479452054795,1
"F4IXI9",0.380434377,0.297818792,0.543624161,0.143456376,4.37,0.137,2.14555,0.0134228187919463,1
"F4J099",0.400740741,0.264705882,0.162745098,0.162745098,3.18,0.108,1.4248,0.00588235294117647,1
"F4J152",0.424184261,0.284069098,0.032629559,0,0.62,0.01,0.640073,0.00767754318618042,1
"F4J284",0.458178295,0.238372093,0,0.056976744,0.49,-0.017,0.63527,0.00232558139534884,1
"F4J3J5",0.40980648,0.160469667,0.405088063,0.258317025,5.74,0.456,0.48946,0.0195694716242661,1
"F4J4G9",0.408630245,0.26128266,0.168646081,0.190023753,2.71,-0.001,1.17019,0.00475059382422803,1
"F4J6V1",0.425751476,0.249396135,0.047101449,0.041666667,3.42,-0.017,1.50512,0.0144927536231884,1
"F4J8D3",0.481727135,0.255102041,0.054421769,0.109693878,0.9,-0.239,0.322086,0.0076530612244898,1
"F4J8X6",0.452356616,0.216354344,0.064735945,0.183986371,10.31,0.271,1.33773,0.0221465076660988,1
"F4JCQ8",0.395864899,0.278409091,0.119318182,0.105113636,2.79,-0.08,0.948894,0.00568181818181818,1
"F4JCS8",0.431335675,0.243645381,0.026038438,0.105393676,3.86,0.012,1.87206,0.0551766893986361,1
"F4JCU0",0.382180294,0.283018868,0.156901688,0.14796425,4,0.062,1.77,0.0119165839126117,1
"F4JFF2",0.417898866,0.205679202,0.050652341,0.070606293,4.27,0.15,1.48401,0.0276285495011512,1
"F4JFN7",0.434882155,0.165656566,0.096969697,0.252525253,8.49,0.372,3.19979,0.0525252525252525,1
"F4JGZ1",0.474969571,0.177621283,0.043035994,0.071205008,2.74,0.008,0.719267,0.00312989045383412,1
"F4JH01",0.45529297,0.213369345,0,0.070898042,2.52,-0.158,0.882769,0.00135043889264011,1
"F4JHZ4",0.451859037,0.261881668,0.050436469,0.057225994,1.05,-0.131,0.831949,0.005819592628516,1
"F4JLJ3",0.390559611,0.188321168,0.483211679,0.21459854,7.54,0.39,2.00314,0.00583941605839416,1
"F4JM55",0.357018284,0.298734177,0.250632911,0.265822785,3.17,-0.197,1.29908,0.0455696202531646,1
"F4JP43",0.436513391,0.241040746,0.095238095,0.05694649,1.93,-0.03,1.28367,0.0250368188512518,1
"F4JRD9",0.4036317,0.253948967,0.058323208,0.091130012,3.55,0.241,1.21462,0.0328068043742406,1
"F4JT98",0.418832117,0.164963504,0,0.188321168,3.16,0.412,0.880106,0.00437956204379562,1
"F4JW79",0.380025303,0.289350301,0.505693235,0.28600134,9.92,0.031,4.29843,0.00401875418620228,1
"F4JXH7",0.435089497,0.210739615,0,0.040526849,2.23,0.057,1.06873,0.0192502532928065,1
"F4JYK6",0.468628894,0.19205298,0,0.112582781,4.57,0.123,2.0377,0.0022075055187638,1
"F4JZ11",0.453028322,0.262745098,0,0.098039216,0.41,-0.069,0.905328,0.00392156862745098,1
"F4JZ24",0.45136486,0.252595156,0,0,-0.22,-0.321,0.454959,0.00346020761245675,1
"F4K1G7",0.482610706,0.238293444,0,0.043704475,1.89,-0.243,0.798151,0.00104058272632674,1
"F4K1Z0",0.417037037,0.24040404,0,0.080808081,7.49,0.295,1.70266,0.0121212121212121,1
"F4K460",0.455980943,0.257274119,0.062787136,0.033690658,1.08,-0.248,0.637769,0.00612557427258806,1
"F4K465",0.422907553,0.217847769,0.014435696,0.069553806,1.81,0.012,1.26218,0.0170603674540682,1
"F4K4E3",0.406976744,0.302325581,0.542635659,0.271317829,NA,-0.369,1.8851,0.00775193798449612,1
"F4K518",0.456422321,0.182020802,0,0.059435364,2.23,0.286,0.941217,0.00222882615156018,1
"F4K5E2",0.412543676,0.225366876,0.032494759,0.029350105,1.65,0.184,1.50053,0.010482180293501,1
"F4K5Y5",0.410051199,0.288601455,0.283751011,0.05982215,2.78,0.184,1.2446,0.0436540016168149,1
"F4K7T1",0.40855606,0.236006051,0.080181543,0.148260212,3.88,0.14,0.834808,0.00302571860816944,1
"F4KAG0",0.390672154,0.358024691,0.409876543,0.098765432,0.72,-0.424,0.0799621,0.0123456790123457,1
"F4KBP5",0.418248613,0.282051282,0.131354026,0.099415205,2.5,-0.057,1.27662,0.0211426000899685,1
"F4KDH9",0.353874025,0.357023411,0.738294314,0.112876254,3.56,0.034,2.34463,0.0250836120401338,1
"F4KG14",0.415218731,0.336414048,0.046210721,0.093345656,2.64,-0.279,0.882524,0.0166358595194085,1
"F4KHD8",0.495545155,0.19448778,0,0.020280811,1.06,-0.142,0.968138,0.00416016640665627,1
"F4KIH8",0.481917211,0.211328976,0.099491649,0.160493827,1.73,-0.099,0.530576,0.00145243282498184,1
"G3E8E1",0.551787102,0.132867133,0.003496503,0,-0.16,-0.302,0.213521,0.0034965034965035,1
"H3K2Y6",0.468535918,0.224608501,0,0.070693512,2.18,-0.056,1.03242,0.0125279642058166,1
"K7TGE1",0.442944543,0.227353464,0,0.051509769,1.2,-0.064,1.23895,0.00355239786856128,1
"K7TI82",0.374589975,0.249480249,0.17983368,0.148648649,3.97,0.38,1.59434,0.0145530145530146,1
"K7TJV1",0.42580987,0.264305177,0,0.099455041,3.2,0.268,1.02146,0.00272479564032698,1
"K7TLU2",0.444888889,0.225945946,0.132972973,0.158918919,6.44,0.243,0.921239,0.00594594594594595,1
"K7TVS3",0.395988539,0.249283668,0.103151862,0.114613181,2.52,-0.046,1.26642,0.00859598853868195,1
"K7TX82",0.409631491,0.198492462,0,0.472361809,4.8,0.475,0.608708,0.0175879396984925,1
"K7U5M9",0.38146239,0.359106529,0.300687285,0.316151203,1.99,-0.26,0.918952,0.00859106529209622,1
"K7U6Y4",0.347984496,0.462790698,0.718604651,0.237209302,2.39,-0.348,0.59448,0.00232558139534884,1
"K7U9C9",0.457602339,0.215460526,0.177631579,0.207236842,8.41,0.128,1.55411,0.0115131578947368,1
"K7UEH3",0.455063291,0.251582278,0.039556962,0.061708861,1.65,-0.207,0.802578,0.00316455696202532,1
"K7UIS1",0.395869809,0.337373737,0.329292929,0.193939394,1.92,-0.258,2.11897,0.0282828282828283,1
"K7UK47",0.425359477,0.17540107,0.035294118,0.213903743,8.96,0.573,1.87507,0.0203208556149733,1
"K7UN74",0.367587986,0.257048093,0.454394693,0.583747927,9.78,0.286,2.86668,0.0033167495854063,1
"K7URC3",0.365793651,0.38,0.562857143,0.548571429,8.31,-0.05,2.16273,0.0985714285714286,1
"K7US34",0.356659308,0.40397351,0.465783664,0.196467991,3.04,-0.304,1.02017,0.0441501103752759,1
"K7USZ5",0.436214502,0.2382134,0.05707196,0.234491315,2.94,0.124,0.447265,0.00124069478908189,1
"K7UVJ3",0.436476505,0.171145686,0.060820368,0.01980198,2.63,0.391,0.779218,0.00565770862800566,1
"K7UZG6",0.396462585,0.279591837,0.381632653,0.208163265,4.5,-0.177,0.40971,0.0163265306122449,1
"K7UZL9",0.38558466,0.295839753,0.386748844,0.17257319,1.69,-0.02,1.06519,0.00308166409861325,1
"K7UZV2",0.449977822,0.183632735,0.011976048,0.038922156,4.25,0.147,1.43659,0.0249500998003992,1
"K7UZW2",0.41987893,0.114235501,0.020210896,0.201230228,3.67,0.649,1.15698,0.00263620386643234,1
"K7V5D2",0.3577655,0.303867403,0,0.287292818,5.37,-0.215,2.05106,0.00552486187845304,1
"K7V5J0",0.290535492,0.452054795,0.97011208,0.325031133,5.28,-0.043,2.63084,0.0473225404732254,1
"K7V687",0.402768031,0.326315789,0.512280702,0.21754386,0.35,-0.395,0.671045,0.0280701754385965,1
"K7V707",0.504881182,0.219653179,0.096339114,0.077071291,0.2,-0.312,0.201906,0.00385356454720617,1
"K7V792",0.466536458,0.265625,0.2609375,0.1,3.92,-0.157,0.67142,0.0140625,1
"K7VAN4",0.428083679,0.140319716,0.44937833,0.293072824,6.11,0.345,0.901522,0.0373001776198934,1
"K7VD40",0.396187296,0.281778334,0,0.07827176,2.01,-0.076,1.60488,0.0175328741390106,1
"K7VET5",0.505742821,0.224719101,0,0.028089888,-0.16,-0.356,0.887735,0.0112359550561798,1
"K7VIA0",0.436750635,0.318101933,0.16168717,0.124780316,-0.09,-0.319,1.10176,0.0140597539543058,1
"K7VKJ4",0.408395062,0.273015873,0.384126984,0.336507937,1.82,-0.139,0.509716,0.0158730158730159,1
"K7VKN2",0.429045795,0.215106732,0.146141215,0.055829228,4.22,-0.04,1.36161,0.00328407224958949,1
"K7VKP3",0.417152398,0.306010929,0.307377049,0.18715847,0.11,-0.178,0.369034,0.0355191256830601,1
"K7VLM3",0.433048703,0.200189753,0.19259962,0.15085389,5.52,0.214,1.7195,0.0265654648956357,1
"K7VLV6",0.435310399,0.330960854,0.190391459,0.145907473,-0.22,-0.334,1.05849,0.0142348754448399,1
"K7VMM8",0.436173051,0.240994854,0,0.031732419,2.47,-0.116,1.12019,0.00771869639794168,1
"K7VP89",0.4582496,0.237221494,0.062909567,0.095674967,3.34,0.28,0.0816283,0.00131061598951507,1
"K7VQG5",0.451423098,0.257389163,0,0,0.73,-0.18,0.936627,0.00123152709359606,1
"K7VR37",0.438789386,0.308955224,0.132835821,0.113432836,1.5,-0.216,0.634796,0.00447761194029851,1
"K7VTA8",0.433661288,0.214876033,0.046044864,0.043683589,2.87,0.043,1.4131,0.0165289256198347,1
"K7VUA0",0.387484552,0.319514661,0.160768453,0.101112235,0.52,-0.235,1.28759,0.0101112234580384,1
"K7VV70",0.46765873,0.181122449,0,0.173469388,2.24,0.034,0.287406,0.0535714285714286,1
"K7VZB7",0.400869828,0.250510551,0.164737917,0.136147039,8.23,0.284,1.09203,0.00068073519400953,1
"K7W8X7",0.450707979,0.245877061,0.098950525,0.092953523,3.06,0.056,1.09167,0.00599700149925037,1
